Name,Summary,Image,Contact Info,Ticket Prices,Opening Hours,Latitude,Longitude,Link
曹雪芹纪念馆,"曹雪芹纪念馆在海淀区四季青乡正白旗村。是我国清代伟大的现实主义作家曹雪芹晚年居住的地方。1983年4月22日开馆。傅杰题写匾额“曹雪芹纪念馆”。
一代文豪曹雪芹历经人间悲凉，在北京香山一带居住创作了《红楼梦》,也留下了很多优美动人的传说。1963年，红学家在香山老旗人口中得知，曹雪芹的朋友鄂比曾经送给曹雪芹一副对联：“远富近贫，以礼相交天下少;疏亲慢友，因财绝义世间多。”1971年在第四间屋子西墙上发现了这一对联。结合相关资料和物证，人们认为这里就是曹雪芹在西山的一处故居。1984年，北京植物园以发现“题壁诗”的房屋为中心，结合周边旗营建筑，建立起中国第一家曹雪芹纪念馆。到目前为止，该纪念馆是唯一一处与曹雪芹、《红楼梦》有直接关系的地方。
馆藏主要有与曹雪芹身世相关的文物，曹雪芹一家与正白旗村有关的文物，以及名著《红楼梦》所描述的实物仿制品等。",https://r1.visitbeijing.com.cn/vbj-s/2013/0106/20130106112039757.jpg,010-62591561,,,39.994215,116.21537,https://s.visitbeijing.com.cn/attraction/118056
圆明园遗址公园,"圆明园坐落在北京西郊海淀区，与颐和园紧相毗邻。它始建于康熙46年(1709年)，亦称“圆明三园”，是圆明园及其附园长春园、万春园的统称，是清代行宫式御园，占地350公顷(5200余亩)，其中水面面积约140公顷(2100亩)，有园林风景百余处，是清朝帝王在150余年间创建和经营的一座大型皇家宫苑。
　　“圆明园”由康熙皇帝命名。“圆明”是雍正皇帝自皇子时期一直使用的佛号。康熙皇帝在把园林赐给胤禛(后为雍正皇帝)时，亲题园名为“圆明园”正是取意于此。雍正皇帝解释说“圆明”二字的含义是：“圆而入神，君子之时中也;明而普照，达人之睿智也。”意思是说，“圆”是指个人品德圆满无缺，超越常人;“明”是指政治业绩明光普照，完美明智。
　　圆明园继承了中国三千多年的优秀造园传统，既有宫廷建筑的雍容华贵，又有江南水乡园林的委婉多姿，同时，又吸取了欧洲的园林建筑形式，把不同风格的园林建筑融为一体，在整体布局上使人感到和谐完美，体现了中国古代造园艺术之精华，是当时最出色的一座大型园林。乾隆皇帝说它：“实天宝地灵之区，帝王豫游之地，无以逾此”。圆明园不仅以园林著称，而且也是一座收藏相当丰富的皇家博物馆",https://r1.visitbeijing.com.cn/vbj-s/2015/1203/20151203052827223.jpg,010-62543673,,开放时间：4 月1日至 10 月31日，公园大门 6:00 开园，7:00 开始售票，19:00停止售票、停止入园，21:00 闭园；西洋楼遗址景区 7:00 开门，19:00 停止进入，21:00 关门；盛时全景模型展景区 7:00 开门，19:00 关门11月1日至次年 3月31 日，公园大门 6:30 开园，7:00 开始现场售票，17:30 停止售票、停止入园，19:30 闭园；西洋楼遗址景区 7:00 开门，17:30 停止进入，19:30 关门；盛时全景模型展景区 7:00 开门，17:30 关门。,40.007671,116.304407,https://s.visitbeijing.com.cn/attraction/101422
清华园,"“清华园”之名，是清代咸丰皇帝所赐。清华园原址为清康熙年间所建的熙春园的一部分。道光年间，清华园被分成东西两个园子，西边的园子起名为“近春园”;东边的园子仍名为“熙春园”。咸丰登基之后，就将东边的熙春园改名为“清华园”了。
今“清华园”工字厅后面的匾额题“水木清华”四字，两旁有对联一副曰：槛外山光历春夏秋冬万千变幻都非凡境;窗中云影在东西南北去来澹荡洵是仙居。这“水木清华”四字典出晋谢叔源的《游西池》诗，“景昃鸣禽集，水木湛清华。”这“湛”为澄清之意。因工字厅后有池，故有谢氏诗句，题为“水木清华”。",https://r1.visitbeijing.com.cn/vbj-s/2012/1207/20121207033949818.jpg,010-62785001,,开放时间:8:00-17:00,39.999690,116.318291,https://s.visitbeijing.com.cn/attraction/101329
八达岭水关长城景区,"位于北京市西北40公里，此段长城是八达岭长城东段，因修建中国第一条自主设计的京张铁路而截断。水关长城是明长城的遗址，由抗倭名将戚继光督建，距今有四百余年历史。此段长城建于险谷口，自水门箭楼长城呈“V”字型，顺应山势而行，如巨龙似鲲鹏展翅欲飞，箭楼即是敌楼同时兼具水门功效，此种建筑方式在沿线长城中极为罕见，故名水关长城。水关长城地势险要，苍龙起伏于崇山峻岭之间，穿行于悬崖峭壁之上，城堡相连，烽燧向望，双面箭垛，拒敌万千。水关长城东起“川字一号”，西至京张铁路，全长6.8公里，以奇、险、陡、坚著称。
",https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928171223479.jpg,010-61118002、010-81181185，010-81181038,,夏令：9：00-16：30，16：30停止入场冬令：9：00-16：00，16：00停止入场,40.343504,116.051155,https://s.visitbeijing.com.cn/attraction/117872
中国长城博物馆,"中国长城博物馆位于北京延庆区八达岭，背依长城而建，1994年9月6日正式对外开放，是一座展室长城的历史和博大精深的文化内涵的专题性博物馆。
　　江泽民为该馆题写了馆名。馆舍外观为长城状，庄严威武，与长城浑然一体，交相辉映。馆内展线设计独特，通道高低逶迤，宛如长城起伏，处处可见“雄关”、“隘口”、“风燧”、“敌台”，仿佛置身于嘉裕关到山海关的万里长城之上。基本陈列由“历代长城”、“明代长城”、“建置装备”、“长城征战”、“经济文化交流”、“民族艺术宝库”、“爱我中华修我长城”七个部分组成，展示了长城产生和发展的基本脉络，长城建筑的结构与布局，历史上发生在长城内外的重大战役及长城沿线分布的历史名胜、人文景观，再现了长城内外兄弟民族长期共同发展、相互交融的史实及全国各民族、世界各国人民对长城的关心与爱护。展览集中了全国长城沿线各地出土的文物、标本精华，辅以翔实的历史文献、照片和模型，对长城这一中华民族的象征进行了详尽的表述。同时部分采用了高科技展陈手段模拟出长城攻战场面，烘托气氛，使它有别于同类馆的长城专题陈列，增添了可视性与趣味性。
　　中国长城博物馆它共分为九个展厅，展览面积32",https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928174513702.jpg,010-69121890,,旺季：9:00-17:00（周一闭馆）淡季：9:00-16:30（周一闭馆）,40.360067,116.001542,https://s.visitbeijing.com.cn/attraction/101639
八达岭长城风景名胜区,"八达岭长城位于北京市延庆区军都山关沟古道北口，史称天下九塞之一，是长城重要关口居庸关的前哨，在明长城中保存最好，也最具代表性，因此是万里长城向游人开放最早的地段。
八达岭长城其关城为东窄西宽的梯形，建于明弘治十八年（1505年），嘉靖、万历年间曾修葺。关城有东西二门，东门额题“居庸外镇”，刻于嘉靖十八年（1539年）；西门额题“北门锁钥”，刻于万历十年（1582年）。两门均为砖石结构，券洞上为平台，台之南北各有通道，连接关城城墙，台上四周砌垛口。
古称“居庸之险不在关而在八达岭”。该段长城地势险峻，居高临下，集巍峨险峻、秀丽苍翠于一体，1953年修复关城和部分城墙后，辟为游览区。经多次整修，可供游览地段达3741米，其中南段1176米、北段2565米，共有敌台１６座。1961年３月“万里长城——八达岭”被确定为第一批国家级文物保护单位；1982年被列为国家重点风景名胜区；1986年被评为全国十大风景名胜之首；1987年被联合国教科文组织列入《世界文化遗产名录》；1992年被评为“北京旅游世界之最”中的第一名；1995年八达岭长城被中国关心下一代工作委员会命名为“全国爱国主义教育基地",https://r1.visitbeijing.com.cn/vbj-s/2023/0331/9a504062b4701e88791b01d734bc190e.jpg,010-6111 8002,,旺季开放时间（4月1日-10月31日）：6:30-16：30淡季开放时间（11月1日-3月31日）：7:30-16：00,40.360488,115.986366,https://s.visitbeijing.com.cn/attraction/101406
十三陵·神路,"神道是明十三陵的前导部分，由石牌坊、大红门、神功圣德碑亭、石像生、龙凤门等一系列墓仪设施组成。
石牌坊，位于神道的起点，用白石雕刻而成，是我国现存石牌坊中最大的一座，牌坊形制仿木结构，线条柔美流畅。牌坊向北依次是大红门和神功圣德碑亭，碑亭四面各辟券门，内竖神功圣德碑，碑为白石雕成，高7.91米，碑身刻明仁宗朱高炽为其父朱棣撰写的碑文。碑亭的北面是排列长达800米的石望柱和石人石兽，石兽依次为狮、獬豸、骆驼、象、麒麟、马，各二卧二立，后为石人12尊，为将军、文臣和勋臣。石像生造型生动，雕工精细，具有很高的文物和艺术价值，堪称我国石雕艺术博物馆。",https://r1.visitbeijing.com.cn/vbj-s/2016/1122/20161122043547853.jpg,010-60761422,,旺季：早08：00-晚17：30（4月1日至10月31日）淡季：早08：30-晚17：00（11月1日至次年3月31日）,,,https://s.visitbeijing.com.cn/attraction/118373
十三陵·长陵,"明十三陵之首陵—长陵，是明朝第三位皇帝成祖朱棣和皇后徐氏的合葬陵墓，是十三陵中建筑最早、面积最大、规模最宏伟、保存最完整、用料最考究的陵寝。陵内用于祭祀的陵恩殿是我国现存最大的楠木殿之一，陵恩殿建筑在汉白玉雕刻的三层台基上，金砖铺地，所有木件全部为金丝楠木加工而成，古色古香，一米多直径，十二米高的六十根金丝楠木大柱，承托着2300平方米的重檐庑殿顶，雄伟壮观、举世无双，殿内陈列着定陵地下宫殿出土的文物数百件。殿中端坐于九龙宝座之上的永乐皇帝铜像，做工精湛考究，形象逼真，此造像是世上精美绝伦的艺术佳作。
坐落在第二进院落北面正中的主体建筑祾恩殿，是当年嗣皇帝谒陵祭祀举行仪式的场所，建成于永乐十四年（公元 1416年），殿呈长方形，殿墙为红色，殿顶为古建筑中等级最高的重檐庑殿顶。此殿是国内罕见的大型殿宇之一，也是明代唯一保存至今的陵殿，堪称是我国古 建筑中的珍贵遗物。
2009年，长陵迎来营建六百周年，为此，由十三陵特区主办的永乐皇帝与明长陵历史陈列于6月20日在裬恩殿内正式展出。详实的文字图片和真实的模型，讴歌了墓主人的丰功伟绩，更向世人展示了我国灿烂历史文化的丰厚内涵。",https://r1.visitbeijing.com.cn/vbj-s/2019/0815/20190815040448638.jpg,010-60761643,,,40.223044,116.075565,https://s.visitbeijing.com.cn/attraction/117963
居庸关长城,"居庸关长城是万里长城上著名的军事古关之一，自古以来就是守土戍边的雄关险隘。这里山峦重叠，溪水长流，植被繁茂，景色怡人。素有“关沟72景”的美称。早在金代便以“居庸叠翠”名列“燕京八景”之首，清乾隆皇帝曾亲笔手书“居庸叠翠”。 从金代经元、明、清七百余年，燕京八景第一胜景就是居庸叠翠。
居庸关长城集雄、奇、险、峻于一身，东跨翠屏山，西跨金柜山，如鲲鹏展翅，全长4142米，古时就被称为“天下第一雄关”。“ 居庸天险列峰连，万里金汤固九边。”清乾隆帝的这两句诗，道出了居庸关的雄伟险要。
居庸之名，始于春秋战国时期，《吕氏春秋》中有“天下九塞，居庸其一”的记载。关城所在的峡谷，属太行余脉军都山地，地形极为险要。燕国就曾扼控此口，时称“居庸塞”； 历史上，居庸关是一个重要兵镇，建有南北券城、城楼、敌台、水门、户曹行署、粮仓、书馆等功能各异的配套建筑，关城的建设巧妙地利用西高东低，两山夹一水的自然环境，“据险制塞”，构成完整严密的军事防御体系。元代时，居庸关是北京通往内蒙的重要交通大道。因皇帝经常过往，因而在关内设有行宫、寺院、花园等建筑。现存的云台就是元代修建的过街塔台基，云台券洞上雕刻",https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928175228462.jpg,010-69771665 010-69783167,,旺季：8:30—17:00淡季：8:30—16:00,40.285693,116.076739,https://s.visitbeijing.com.cn/attraction/101490
明十三陵,"明十三陵，坐落于天寿山麓，距离北京约五十公里。陵区周围群山环抱，中部为平原，陵前有小河曲折蜿蜒，山明水秀，景色宜人。十三座皇陵均依山而筑，分别建在东、西、北三面的山麓上，形成了体系完整、规模宏大、气势磅礴的陵寝建筑群。明代术士认为，这里是""风水""胜境，绝佳""吉壤""。因此被明朝选为营建皇陵的""万年寿域""。该陵园建于1409年，距今已有300—600多年历史。陵区占地面积达40平方公里，是中国乃至世界现存规模最大、帝后陵寝最多的一处皇陵建筑群。
十三陵是一个天然具有规格的山区，其山属太行余脉，西通居庸，北通黄花镇，南向昌平州，不仅是陵寝之屏障，实乃京师之北屏。太行山起泽州，蜿蜒绵亘北走千百里山脉不断，至居庸关，万峰矗立回翔盘曲而东，拔地而起为天寿山(原名黄土山)。山崇高正大，雄伟宽弘，主势强力。明末清初著名学者顾炎武曾写诗描述这里的优胜形势：“群山自南来，势若蛟龙翔;东趾踞卢龙，西脊驰太行;后尻坐黄花(指黄花镇)，前面临神京;中有万年宅，名曰康家庄;可容百万人，豁然开明堂。”这一优美的自然景观被封建统治者视为风水宝地",https://r1.visitbeijing.com.cn/vbj-s/2015/1123/20151123055734510.jpg,010-60761423，60761164,,旺季开放时间：8:00-17:30（4月1日至10月31日）淡季开放时间：8:30-17:00（11月1日至次年3月31日）,40.29423,116.22787,https://s.visitbeijing.com.cn/attraction/101416
长峪城,平区流村镇西北部有一个建于明代的古城，叫长峪城。它的北面有一道山梁叫黄土西岭，黄土西岭海拔1400多米的山梁上有2300年前建造的燕长城，是北京地区最高的长城。明代的长峪城，镇边城，白羊城并称北京边关三城，是古时军事要地。东西南三面临山，南邻雕窝沟，因在长峪峡谷而得名。岁然自明朝建城已经500多年，但现在村前古城墙、垛口、瓮城依稀可见，城门旧迹尚存，在这里你能清晰地听见历史的脚步声。,https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208020124699.jpg,暂无,,开放时间:9：00-17：00,40.217496,115.899104,https://s.visitbeijing.com.cn/attraction/101255
居庸关关城云台,"居庸关关城云台 居庸关以景色秀丽著名，早在八百年前，“叠翠居庸抱云台”就被金代皇帝钦定为“燕京八景”之一。始建于1342年的“云台”，雕工艺术精湛流畅，造型别致，图案精美，是元代石雕艺术的珍品，也是元代建筑艺术的代表作。
如今，掩映在杨柳红枫间的居庸新关，更有“花木长城”的美誉。 居庸关是万里长城的重要关口，有天下第一雄关之称，距北京约50公里，为保卫京师的屏障。与嘉峪关、山海关齐名，但因其地势险要，位列三关之首，为历代兵家必争之地。",https://r1.visitbeijing.com.cn/vbj-s/2012/1208/20121208013248528.jpg,010-69771665,,旺季：9：00-17：00淡季：9：00-17：00,40.285693,116.076739,https://s.visitbeijing.com.cn/attraction/101252
大榛峪长城,大榛峪位于怀柔渤海镇的北面、响水湖风景区的门口，总面积18平方公里，其中山林面积11500亩，是集长城、古洞、山川、泉潭、飞瀑于一体的天然锦秀谷。大榛峪长城属怀柔境内的重边长城。,https://r1.visitbeijing.com.cn/vbj-s/2021/0924/20210924170610181.jpg,无,,开放时间：全天,40.467522,116.481519,https://s.visitbeijing.com.cn/attraction/119518
箭扣长城,"箭扣长城位于京郊怀柔县西北八道河乡境内，在慕田峪长城以西10公里，距怀柔县城约30公里，山势非常富于变化，险峰断崖之上的长城也显得更加雄奇险要。箭扣长城因整段长城蜿蜒形如满弓扣箭而得名。是明代万里长城最著名的险段之一，是近年来各种长城画册中上镜率最高的一段，向来是长城摄影的热点。
箭扣长城连接慕田峪，其间景致颇佳，有著名的“刀把楼”，以及“牛犄角边”，箭扣，以及“鹰飞倒仰”，还可以观赏龙潭和古长城砖窑遗址，潭下建有目前北方最大的虹鳟鱼养殖场。箭扣的走势比司马台更加富于变化和韵律；山势比慕田峪雄奇峻峭；构造墙体的是大块的白云岩，非常醒目。无论春夏秋冬、风云雨雪，各种光线下都能拍出美妙的照片。
登上箭扣，还可以观赏龙潭和古长城砖窑遗址。山脚下平地泉水奔涌泉水汇集成潭，“潭中鱼可百许头，皆若空游无所依”，那鱼就是著名的虹鳟鱼。潭下建有目前北方最大的虹鳟鱼养殖场。",https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928172424815.jpg,暂无,,,40.856494,116.707093,https://s.visitbeijing.com.cn/attraction/101906
北京黄花城水长城旅游区,"黄花城水长城旅游区为国家AAAA级景区，位于北京怀柔九渡河镇境内，因三段长城入水而得名，是北京唯一一处长城与水相连的长城。景区距北京市区70公里，怀柔城区35公里。是以奇而著称，以秀为特色，融青山、碧水、长城、古树为一体的旅游休闲胜地。有“塞外景，江南风，尽在水长城”的美誉。其中，这里的“四大奇观”更是引人入胜，叹为观止：
“看长城绕湖畔”：建于明永乐年间(1404)的黄花城长城雄伟险峻、气势磅礴，盘旋于山脊之上，环绕在灏明湖畔，景色秀美壮观。该长城不仅是守卫京师的北大门，而且成为护卫明皇陵“十三陵”的重要门户，是明长城的精华所在。
“观巨龙探水湾”：湖水将三段长城自然断开，形成长城戏水、水没古城垣的奇特景观。也是京郊独有的“山间碧玉，水中长城”，有诗云：城抱碧波涟，水没古城垣;城水相呼应，壮美自悠然。
“赏沧桑古栗园”：明代板栗园面积上百亩，现存古树200余棵。园内棵棵栗树盘根错节，形态各异。如此大面积的古栗园，虽饱经风霜，但仍根深叶茂，可谓京郊独一无二的人文奇观。有诗赞曰：古栗苍苍满坡生，历经风雨仍从容；不吝献出丰硕果，颗粒饱满誉京城。
“览峭壁山水潭”：沿古道、过木桥、涉",https://r1.visitbeijing.com.cn/vbj-s/2021/0929/20210929153714646.jpg,010-61651111；010-61651818,,旺季：8:30-17:00（周六、日及黄金周18:00）淡季：8:30-16:30,40.412079,116.304362,https://s.visitbeijing.com.cn/attraction/101401
北顶娘娘庙,"这是一座有着五百多年历史的庙宇，是一座体现北京悠久文化的文物古迹，同时是一座彰显着民族精神和人文奥运魅力的场所。北顶娘娘庙是北京历史上著名的“五顶”之一, 是北京城中轴线北延长线上的标志性建筑，是北京城市发展和民俗事象的实物见证。2003年被公布为北京市级文物保护单位。
它位于奥运主场馆区内，与国家体育场、国家游泳中心毗邻，形成了古典与现代相辉映的场景，是人文奥运精神的重要体现。",https://r1.visitbeijing.com.cn/vbj-s/2015/0728/20150728020643792.jpg,,,,39.989695,116.395005,https://s.visitbeijing.com.cn/attraction/118340
北京天开寺景区,"天开寺位於北京市房山区韩村河镇岳各庄龙门生态园内，它不仅是北京境内现存历史最悠久的古刹之一,距今己近2000年的历史，也是释迦牟尼佛舍利出 土的圣地。因此天开寺闻名世界成为佛教圣地 天开寺始建于东汉时期。据元代碑刻记载和乾隆本《上方山志》记载，东汉光武帝建武十年(公元34年)中印度梵僧华严慧晟来到东土。建武二十六年(公元50 年)来到这一地区，创立寺院，传播佛法。日月荏苒，以天开寺为中心，逐渐分布建立了诸多寺院。后来，天开寺、云居寺及天开寺所属的上方山寺、观音院、龙王 寺、中院寺、栗园寺、设济寺等庙宇，构成了一个相互关联的庞大佛教文化圈，成为绍隆佛法、教化人心的圣地。 据碑刻记载：辽代六聘山天开寺忏悔上人守常(1010-1070年)主持天开法务，并住上方山。到了明代上方山才自立山门，在此前，上方山是天开寺的属 寺。元朝至元十年(1273年)应公禅师任六聘山天开寺住持，同时也是上方山住持。应公禅师奉旨率众兴废起颓，重建天开寺及所属诸多寺庙，佛门圣地重放光 芒。 时至当代，1984年古塔附近出现地光，引起轰动，并被各大媒体竞相报道。1990年，国家文物局及其相关单位对古塔进行了深入发掘",https://r1.visitbeijing.com.cn/vbj-s/2016/0714/20160714112942388.jpg,010-61312688,,旺季：7:30-17:00淡季：7:30-17:00,39.612906,115.904275,https://s.visitbeijing.com.cn/attraction/119066
周口店遗址,"周口店遗址博物馆坐落在北京城西南房山区周口店龙骨山脚下，是一座古人类遗址博物馆，始建于1953年。1929年，中国古人类学家斐文中先主在龙骨山发掘出第一颗完整的“北京猿人”头盖骨化石，震撼了全世界。世界文化遗产、国家AAAA级景区、全国重点文物保护单位、全国百家爱国主义教育示范基地。距北京市区约48公里。是世界著名的古人类和古脊椎动物考古遗址，是“北京人”的发祥地。
周口店遗址属全国重点文物保护单位，位于北京市西南房山区周口店镇龙骨山北部，是世界上材料最丰富、最系统、最有价值的旧石器时代早期的人类遗址。1921年至1927年，考古学家先后三次在“北京人”洞穴遗址外发现三枚人类牙齿化石，1929年，又发现了北京人头盖骨化石，以及人工制作的工具和用火遗迹，遂成为震惊世界的重大考古发现。1930年在周口店遗址还发现距今约2万年前的山顶洞人化石和文化遗物。但随之而来的连年战乱，遗失了自1927年以来发现的全部北京人和山顶洞人的化石标本，迄今下落不明，这一事件成为20世纪考古史上的世界之谜。新中国成立后，恢复了对周口店遗址的发掘研究，获取了大量的宝贵资料，迄今为止，考古学家们已经发掘出代表40",https://r1.visitbeijing.com.cn/vbj-s/2015/1222/20151222051227309.jpg,010-69301090、010-53230037,,周二至周日：9:00-16:30，16:00停止入场周一闭馆（不含国家法定节假日）,39.689373,115.929961,https://s.visitbeijing.com.cn/attraction/101537
蟠龙山长城,蟠龙山长城风景区蟠龙山长城风景区位于具有燕京门户之称的密云古北口镇，建于1680年的古御道镇域内长城由卧虎山长城、蟠龙山长城、司马台长城组成。,https://r1.visitbeijing.com.cn/vbj-s/2021/0924/20210924172128173.jpg,暂无,,开放时间：全天,40.682846,117.19157,https://s.visitbeijing.com.cn/attraction/119498
古北口长城,"古北口长城位于密云县古北口镇东南。由卧虎山长城、蟠龙山长城、金山岭长城和司马台长城组成。北齐天保六年（555）修筑一道自西河起（今陕西榆林河）至山海关共1500余千米的长城。其中，古北口是重点设防的关口。金、元两代曾对此关口增建。明洪武十一年（1378）起加修关城、大小关口和烽火台等关塞设施，并增修门关2道，一门设于长城关口处，称“铁门关”，仅容一骑一车通过；一门设于潮河上，称“水门关”，存遗址。隆庆元年（1567）戚继光、谭纶开始对自山海关到居庸关（见居庸关及云台）的长城进行大规模改建，古北口长城得到修建。望京楼为该段长城的最高点，海拔986米。
1933年古北口抗战在此进行，360余名阵亡将士遗体合葬于古北口长城脚下，建古北口阵亡将士墓。①卧虎山长城。位于密云县古北口镇河西村，海拔665.2米。建于明洪武八年。城墙全长13.6千米，设敌楼20余座。②蟠龙山长城。位于司马台长城和卧虎山长城之间。全长5000米，设敌楼19座。将军楼和二十四眼楼为建筑精华。将军楼地处蟠龙山的制高点，为指挥机关所在地，楼呈正方形，宽10.1米，楼南北共有4个箭窗，东西各有3个箭窗，东、南、西、北各有1门",https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928173738413.png,010-81051133,,开放时间:全天开放,40.691878,117.163777,https://s.visitbeijing.com.cn/attraction/101660
司马台长城风景区,"司马台长城位于北京市密云区东北部的古北口镇境内，东起望京楼，西至后川口，全长5.4公里，敌楼35座，整段长城构思精巧，设计奇特，结构新颖，造型各异，既有人所常见的“城墙类型”，也有适应悬崖峭壁的山势而建的“半边墙类型”；既有随缓坡而舒展的马道，也有陡坡上以大阶梯叠进的“天梯”。独具“险、密、奇、巧、全”五大特点。司马台水库将该长城分为东西两段。东段有敌楼16座，西段有18座。 敌楼密集、形式多变、结构各异，楼的间距平均仅140米，极其雄奇壮丽。东段长城峰巅有两座敌楼最为显赫，即仙女楼与望京楼。尤其望京楼筑于海拔千米的陡峭峰顶，景观绝佳，可遥望到北京城。司马台长城1987年被列入世界遗产名录，属国家级重点文物保护单位，是我国唯一保留明代原貌的古建筑遗址。
司马台长城被鸳鸯湖分为东西两段。鸳鸯湖由流淌不息的常年在37℃的温泉和冰冷刺骨的冷泉汇集而成，致使湖水冷暖参半，每至严冬，湖内依然碧波荡漾，雾气升腾。长城的最高处为“仙女楼”，需登“天梯”而上。天梯高达100米，坡度85度，几近垂直，无胆量的绝难征服。仰头上望，那砖石砌就的台阶仅可容脚，两侧悬崖陡壁，中间这一道台阶细如线，薄如刃，陡如",https://r1.visitbeijing.com.cn/vbj-s/2021/0928/20210928175633978.jpg,010-81009999、010-81008141,,冬令时（11月-次年3月）：8：00-17：30. 长城清场时间为16：30夏令时（4月-10月）：8：00-18：00.    长城清场时间为16：30.,40.656085,117.245138,https://s.visitbeijing.com.cn/attraction/101429
马致远故居,马致远故居位于京西门头沟区王平镇的“王平古道”的韭园村，村内的西落坡村有一元代古民居，当地村民们世代相传说这里就是马致远故居。马致远故居坐西朝东，是一座大四合院。故居门前有小桥流水，门前的影背墙上现在写着“马致远故居”，并有马致远生平介绍。绕过影壁跨过一间东房的大门就来到院子里。院子很大，西北东南四面都有房间，每边为三五间。因长久没有人居住，现在破旧得很厉害，院内野草丛生，杂物堆放。马致远的名曲《天净沙·秋思》中的佳句广为人知——“枯藤老树昏鸦，小桥流水人家。古道西风瘦马，夕阳西下，断肠人在天涯。”细细地观察，发现故居门前的景物和《天净沙·秋思》的意境很相似。,https://r1.visitbeijing.com.cn/vbj-s/2017/0609/20170609104128933.jpg,,,全天开放,39.959261,116.032837,https://s.visitbeijing.com.cn/attraction/120568
北京京西古道景区管理中心,京西古道 如一张大网横纵门头沟全境，道路多而且长，这些古道主要有商运道、军用道、香道，它们互通有无。其中商用道的历史遗迹最多，过了几百年历史，它们虽显出来残败的颓相，风情古韵犹在。你可任意选择一小段自己徒步穿越。水峪嘴—东石古岩村这一部分属于西山古道北路，基本上沿着永定河谷而行，强度不大。西山大道虽东起三家店，但我们也可直接从水峪嘴开始，翻牛角岭，再经桥耳涧、马各庄，到达东石古岩村。,https://r1.visitbeijing.com.cn/vbj-s/2016/0819/20160819052749101.png,010-61880498、010-61880104,,8：00-18：00,39.972182,116.053908,https://s.visitbeijing.com.cn/attraction/119476
灵水举人村,灵水村位于北京市门头沟区斋堂镇境内，是京西古村落群中最具文化底蕴的古村落之一，距北京78公里，距镇政府所在地14公里，灵水村海拔430米，聚落面积 6.4万平方米，西北高，东南低，略呈长方形。早在辽代，该村已具有相当规模，此后经历代发展，在清末民初达到鼎盛。当时村中居民有360户，人丁达到 2000余人。灵水先人以“风水”理论择地建村，定龟型为村形，整个村落处于群山环抱之中，围合封闭、附阴抱阳、藏风聚气、东进而西收，构成了“天人合 一”的自然格局。,https://r1.visitbeijing.com.cn/vbj-s/2023/0214/e0abe3d282e6fdb139002975c1661feb.jpg,010-69812890,,8：30-17：30,40.002486,115.734106,https://s.visitbeijing.com.cn/attraction/119070
